field sample ID,sample type,sample type code,year,river code,floodplain code/State RW,site code,trap #/HJ rep #,sample count,sample collection date,weeknum,dayofyear,person Iding,ID date,completed verification by,vial count,genus,species,male/female/nymph,total count
RK17/MF/ESRZ/002,ROCKPICK,RK,2017,MF,ES,RZ,-,2,5-Jul-17,27,186,MR,19-Sep-17,KW,1 OF 6,PTERONARCELLA ,BADIA ,FEMALE,5
RK17/MF/ESRZ/002,ROCKPICK,RK,2017,MF,ES,RZ,-,2,5-Jul-17,27,186,MR,19-Sep-17,,2 OF 6,PTERONARCELLA ,BADIA ,FEMALE,5
RK17/MF/ESRZ/002,ROCKPICK,RK,2017,MF,ES,RZ,-,2,5-Jul-17,27,186,MR,19-Sep-17,,3 OF 6,PTERONARCELLA ,BADIA ,FEMALE,5
RK17/MF/ESRZ/002,ROCKPICK,RK,2017,MF,ES,RZ,-,2,5-Jul-17,27,186,MR,19-Sep-17,,4 OF 6,PTERONARCELLA ,BADIA ,FEMALE,5
RK17/MF/ESRZ/002,ROCKPICK,RK,2017,MF,ES,RZ,-,2,5-Jul-17,27,186,MR,19-Sep-17,,5 OF 6,PTERONARCELLA ,BADIA ,FEMALE,5
RK17/MF/ESRZ/002,ROCKPICK,RK,2017,MF,ES,RZ,-,2,5-Jul-17,27,186,MR,19-Sep-17,,6 OF 6,PTERONARCELLA ,BADIA ,FEMALE,1
RK17/MF/ESRZ/002,ROCKPICK,RK,2017,MF,ES,RZ,-,2,5-Jul-17,27,186,MR,19-Sep-17,,1 OF 3 ,PTERONARCELLA ,BADIA ,MALE,6
RK17/MF/ESRZ/002,ROCKPICK,RK,2017,MF,ES,RZ,-,2,5-Jul-17,27,186,MR,19-Sep-17,,2 OF 3 ,PTERONARCELLA ,BADIA ,MALE,5
RK17/MF/ESRZ/002,ROCKPICK,RK,2017,MF,ES,RZ,-,2,5-Jul-17,27,186,MR,19-Sep-17,,3 OF 3 ,PTERONARCELLA ,BADIA ,MALE,4
PT17/NF/GRSM-2/006,PITFALL,PT,2017,NF,GR,SM,2,6,5-Jul-17,27,186,MR,19-Sep-17,JG,1 OF 1,SWELTSA,COLORADENSIS,MALE,1
SW17/NF/GRSM/005,SWEEP,SW,2017,NF,GR,SM,-,5,5-Jul-17,27,186,MR,19-Sep-17,JG,1 OF 1,SWELTSA,COLORADENSIS,FEMALE,1
PT17/KA/WO-9/004,PITFALL,PT,2017,KA,KA,WO,9,4,5-Jul-17,27,186,GF,-,JG,1 OF 1,HESPEROPERLA,PACIFICA,Nymph,2
PT17/KA/PR-3/006,PITFALL,PT,2017,KA,KA,PR,3,3,5-Jul-17,27,186,MR,,,1 OF 1,CULTUS,TOSTONUS,MALE,1
PT17/KA/PR-8/004,PITFALL,PT,2017,KA,KA,PR,8,4,5-Jul-17,27,186,MR,,,1 OF 1,PARAPERLA,FRONTALIS,MALE,1
SW17/NF/GRSM/005,SWEEP,SW,2017,NF,GR,SM,-,5,5-Jul-17,27,186,MR,,,1 OF 1,ALLOPERLA,SEVERA,FEMALE,1
SW17/NF/GRSM/005,SWEEP,SW,2017,NF,GR,SM,-,5,5-Jul-17,27,186,MR,,,1 OF 1,CULTUS,TOSTONUS,MALE,1
SW17/NF/GRSM/005,SWEEP,SW,2017,NF,GR,SM,-,5,5-Jul-17,27,186,MR,,,1 OF 1,ISOPERLA,FUSCA,MALE,1
PT17/KA/WO-9/004,PITFALL,PT,2017,KA,KA,WO,9,4,5-Jul-17,27,186,GF,,JG,1 OF 1,HESPEROPERLA,PACIFICA,MALE,1
PT17/NF/CBGF-4/006,PITFALL,PT,2017,NF,CB,GF,-,4,6-Jul-17,27,187,KW,26-Feb-17,,1 OF 1,HESPEROPERLA,pacifica,MALE,1
PT17/NF/CBCC-3/004,PITFALL,PT,2017,NF,CB,CC,3,4,6-Jul-17,27,187,GF,17-Jul-17,JG,1 OF 1,SWELTSA,COLORADENSIS,FEMALE,1
PT17/NF/CBGF-4/006,PITFALL,PT,2017,NF,CB,GF,4,6,6-Jul-17,27,187,GF,17-Jul-17,,1 OF 1,HESPEROPERLA,PACIFICA,MALE,1
SW17/MF/NYMR/004,SWEEP,SW,2017,MF,NY,MR,-,4,6-Jul-17,27,187,MR,13-Sep-17,,1 OF 1,SUWALLIA ,PALLIDULA,FEMALE,1
PT17/NF/CBCC-1/003,PITFALL,PT,2017,NF,CB,CC,1,3,6-Jul-17,27,187,MR,14-Sep-17,,1 OF 1,ISOPERLA,MORMONA,FEMALE,1
PT17/NF/CBCC-1/003,PITFALL,PT,2017,NF,CB,CC,1,3,6-Jul-17,27,187,MR,14-Sep-17,,1 OF 1,ISOPERLA,SPP,MALE,1
SW17/NF/CBCC/005,SWEEP,SW,2017,NF,CB,CC,-,5,6-Jul-17,27,187,MR,22-Sep-17,JG,1 OF 1,SWELTSA,COLORADENSIS,FEMALE,3
SW17/NF/CBGF/007,SWEEP,SW,2017,NF,CB,GF,-,7,6-Jul-17,27,187,MR,25-Sep-17,,1 OF 1,ALLOPERLA,SEVERA,MALE,1
SW17/NF/CBCC/005,SWEEP,SW,2017,NF,CB,CC,-,5,6-Jul-17,27,187,MR,27-Sep-17,JG,1 OF 1,SWELTSA,COLORADENSIS,MALE,1
SW17/NF/CBCC/005,SWEEP,SW,2017,NF,CB,CC,-,5,6-Jul-17,27,187,MR,,,1 OF 1,ALLOPERLA,SEVERA,FEMALE,1
SW17/NF/CBCC/005,SWEEP,SW,2017,NF,CB,CC,-,5,6-Jul-17,27,187,MR,,,1 OF 1,ALLOPERLA,SEVERA,MALE,2
SW17/NF/CBCC/005,SWEEP,SW,2017,NF,CB,CC,-,5,6-Jul-17,27,187,MR,,,1 OF 1,SUWALLIA ,PALLIDULA,MALE,1
SW17/MF/NYDM/002,SWEEP,SW,2017,MF,NY,DM,-,2,6-Jul-17,27,187,GF,,JG,1 OF 1,ALLOPERLA,SEVERA,MALE,2
SW17/NF/CBLC/004,SWEEP,SW,2017,NF,CB,LC,-,4,6-Jul-17,27,187,GF,,,1 OF 1,ALLOPERLA,SEVERA,MALE,1
SW17/NF/CBLC/004,SWEEP,SW,2017,NF,CB,LC,-,4,6-Jul-17,27,187,GF,,,1 OF 1,ALLOPERLA,SEVERA,FEMALE,7
SW17/NF/CBLC/004,SWEEP,SW,2017,NF,CB,LC,-,4,6-Jul-17,27,187,GF,,,1 OF 1,ALLOPERLA,SPP,MALE,1
PT17/KA/WO-8/005,PITFALL,PT,2017,KA,KA,WO,8,5,10-Jul-17,28,191,GF,17-Jul-17,JG,1 OF 1,CULTUS,TOSTONUS,FEMALE,1
PT17/KA/WO-8/005,PITFALL,PT,2017,KA,KA,WO,8,5,10-Jul-17,28,191,GF,17-Jul-17,JG,1 OF 1,CULTUS,TOSTONUS,MALE,1
PT17/KA/PR-9/005,PITFALL,PT,2017,KA,KA,PR,9,5,10-Jul-17,28,191,KW,21-Jul-17,JG,1 of 1,HESPEROPERLA,PACIFICA,MALE,1
PT17/KA/PR-9/005,PITFALL,PT,2017,KA,KA,PR,9,5,10-Jul-17,28,191,KW,21-Jul-17,,1 of 1,SKWALA,CURVATA,FEMALE,1
SW17/KA/PR/009,SWEEP,SW,2017,KA,KA,PR,-,9,10-Jul-17,28,191,MR,25-Sep-17,,1 OF 1,CULTUS,TOSTONUS,FEMALE,3
SW17/KA/PR/009,SWEEP,SW,2017,KA,KA,PR,-,9,10-Jul-17,28,191,MR,25-Sep-17,,1 OF 1,ISOPERLA,FUSCA,MALE,1
SW17/KA/PR/009,SWEEP,SW,2017,KA,KA,PR,-,9,10-Jul-17,28,191,MR,25-Sep-17,,1 OF 1,PARAPERLA,FRONTALIS,FEMALE,1
SW17/KA/PR/009,SWEEP,SW,2017,KA,KA,PR,-,9,10-Jul-17,28,191,MR,25-Sep-17,,1 OF 1,SUWALLIA ,LINEOSA,FEMALE,1
SW17/KA/PR/009,SWEEP,SW,2017,KA,KA,PR,-,9,10-Jul-17,28,191,MR,25-Sep-17,,1 OF 1,SUWALLIA ,PALLIDULA,FEMALE,6
SW17/KA/PR/009,SWEEP,SW,2017,KA,KA,PR,-,9,10-Jul-17,28,191,MR,25-Sep-17,,1 OF 1,SUWALLIA ,PALLIDULA,MALE,10
SW17/KA/PR/009,SWEEP,SW,2017,KA,KA,PR,-,9,10-Jul-17,28,191,MR,25-Sep-17,,1 OF 1,SUWALLIA ,PALLIDULA,UNKNOWN,1
PT17/KA/WO-6/005,PITFALL,PT,2017,KA,KA,WO,6,5,10-Jul-17,28,191,MR,25-Sep-17,,1 OF 1,ALLOPERLA,SEVERA,MALE,1
PT17/KA/WO-6/005,PITFALL,PT,2017,KA,KA,WO,6,5,10-Jul-17,28,191,MR,25-Sep-17,,1 OF 1,CULTUS,SPP,NYMPH,1
PT17/KA/WO-7/005,PITFALL,PT,2017,KA,KA,WO,7,5,10-Jul-17,28,191,MR,25-Sep-17,,1 OF 1,HESPEROPERLA,PACIFICA,UNKNOWN,1
PT17/KA/WO-4/005,PITFALL,PT,2017,KA,KA,WO,4,5,10-Jul-17,28,191,MR,25-Sep-17,,1 OF 1,HESPEROPERLA,PACIFICA,MALE,1
PT17/KA/WO-10/004,PITFALL,PT,2017,KA,KA,WO,10,4,10-Jul-17,28,191,MR,25-Sep-17,,1 OF 1,HESPEROPERLA,PACIFICA,MALE,1
PT17/KA/WO-6/005,PITFALL,PT,2017,KA,KA,WO,6,5,10-Jul-17,28,191,MR,25-Sep-17,,1 OF 2,HESPEROPERLA,PACIFICA,MALE,1
PT17/KA/WO-6/005,PITFALL,PT,2017,KA,KA,WO,6,5,10-Jul-17,28,191,MR,25-Sep-17,,1 OF 1,HESPEROPERLA,PACIFICA,FEMALE,1
PT17/KA/WO-6/005,PITFALL,PT,2017,KA,KA,WO,6,5,10-Jul-17,28,191,MR,25-Sep-17,,2 OF 2,HESPEROPERLA,PACIFICA,MALE,1
PT17/KA/WO-10/004,PITFALL,PT,2017,KA,KA,WO,10,4,10-Jul-17,28,191,MR,25-Sep-17,,1 OF 1,HESPEROPERLA,PACIFICA,NYMPH,1
PT17/KA/WO-10/004,PITFALL,PT,2017,KA,KA,WO,10,4,10-Jul-17,28,191,MR,25-Sep-17,,1 OF 1,PARAPERLA,FRONTALIS,NYMPH,1
PT17/KA/WO-6/005,PITFALL,PT,2017,KA,KA,WO,6,5,10-Jul-17,28,191,MR,25-Sep-17,,1 OF 1,PARAPERLA,FRONTALIS,NYMPH,3
PT17/KA/WO-6/005,PITFALL,PT,2017,KA,KA,WO,6,5,10-Jul-17,28,191,MR,25-Sep-17,,1 OF 1,PTERONARCELLA ,BADIA ,FEMALE,1
PT17/KA/WO-7/005,PITFALL,PT,2017,KA,KA,WO,7,5,10-Jul-17,28,191,MR,25-Sep-17,,1 OF 1,SUWALLIA ,PALLIDULA,MALE,2
PT17/KA/WO-4/005,PITFALL,PT,2017,KA,KA,WO,4,5,10-Jul-17,28,191,MR,25-Sep-17,,1 OF 1,SUWALLIA ,PALLIDULA,MALE,1
PT17/KA/WO-5/005,PITFALL,PT,2017,KA,KA,WO,5,5,10-Jul-17,28,191,MR,25-Sep-17,,1 OF 1,SUWALLIA ,PALLIDULA,FEMALE,1
PT17/KA/WO-6/005,PITFALL,PT,2017,KA,KA,WO,6,5,10-Jul-17,28,191,MR,25-Sep-17,,1 OF 1,SUWALLIA ,PALLIDULA,UNKNOWN,1
PT17/KA/WO-6/005,PITFALL,PT,2017,KA,KA,WO,6,5,10-Jul-17,28,191,MR,25-Sep-17,,1 OF 1,SUWALLIA ,PALLIDULA,FEMALE,1
PT17/KA/WO-7/005,PITFALL,PT,2017,KA,KA,WO,7,5,10-Jul-17,28,191,MR,25-Sep-17,,1 OF 1,UNKNOWN,,UNKNOWN,1
SW17/KA/WO/007,SWEEP,SW,2017,KA,KA,WO,-,7,10-Jul-17,28,191,MR,25-Sep-17,,1 OF 1,CULTUS,TOSTONUS,FEMALE,1
SW17/KA/WO/007,SWEEP,SW,2017,KA,KA,WO,-,7,10-Jul-17,28,191,MR,25-Sep-17,,1 OF 1,SUWALLIA ,PALLIDULA,MALE,3
SW17/KA/WO/007,SWEEP,SW,2017,KA,KA,WO,-,7,10-Jul-17,28,191,MR,25-Sep-17,,1 OF 1,SUWALLIA ,PALLIDULA,FEMALE,4
SW17/KA/WO/007,SWEEP,SW,2017,KA,KA,WO,-,7,10-Jul-17,28,191,MR,25-Sep-17,,1 OF 1,SUWALLIA ,PALLIDULA,UNKNOWN,1
SW17/KA/KB/005,SWEEP,SW,2017,KA,KA,KB,-,5,10-Jul-17,28,191,GF,-,JG,1 OF 1,SUWALLIA ,PALLIDULA,MALE,9
SW17/KA/KB/005,SWEEP,SW,2017,KA,KA,KB,-,5,10-Jul-17,28,191,GF,,,1 OF 1,ALLOPERLA,SEVERA,FEMALE,1
SW17/KA/KB/005,SWEEP,SW,2017,KA,KA,KB,-,5,10-Jul-17,28,191,GF,,,1 OF 1,SUWALLIA ,PALLIDULA,MALE,2
SW17/KA/KB/005,SWEEP,SW,2017,KA,KA,KB,-,5,10-Jul-17,28,191,GF,,,1 OF 1,TRIZNAKA,DIVERSA,MALE,1
PT17/KA/WO-9/005,PITFALL,PT,2017,KA,KA,WO,9,5,10-Jul-17,28,191,MR,,,1 OF 2,HESPEROPERLA,PACIFICA,NYMPH,2
PT17/KA/WO-9/005,PITFALL,PT,2017,KA,KA,WO,9,5,10-Jul-17,28,191,MR,,,2 OF 2,HESPEROPERLA,PACIFICA,NYMPH,1
PT17/KA/WO-9/005,PITFALL,PT,2017,KA,KA,WO,9,5,10-Jul-17,28,191,MR,,,1 OF 1,HESPEROPERLA,PACIFICA,FEMALE,1
PT17/KA/WO-9/005,PITFALL,PT,2017,KA,KA,WO,9,5,10-Jul-17,28,191,MR,,,1 OF 1,HESPEROPERLA,PACIFICA,MALE,1
SW17/NF/GRSM/005,SWEEP,SW,2017,NF,GR,SM,-,5,11-Jul-17,28,192,GF,17-Jul-17,JG,1 OF 1,SWELTSA,COLORADENSIS,MALE,1
PT17/MF/ESRZ-3/002,PITFALL,PT,2017,MF,ES,RZ,3,2,11-Jul-17,28,192,MR,22-Sep-17,,1 OF 1,ISOPERLA,FUSCA,MALE,1
PT17/MF/ESRZ-1/002,PITFALL,PT,2017,MF,ES,RZ,1,2,11-Jul-17,28,192,MR,22-Sep-17,,1 OF 1,PTERONARCELLA ,BADIA ,FEMALE,2
PT17/MF/ESRZ-2/003,PITFALL,PT,2017,MF,ES,RZ,2,3,11-Jul-17,28,192,MR,22-Sep-17,,1 OF 1,PTERONARCELLA ,BADIA ,FEMALE,2
PT17/MF/ESRZ-5/001,PITFALL,PT,2017,MF,ES,RZ,5,1,11-Jul-17,28,192,MR,22-Sep-17,,1 OF 1,PTERONARCELLA ,BADIA ,FEMALE,1
PT17/MF/ESRZ-3/002,PITFALL,PT,2017,MF,ES,RZ,3,2,11-Jul-17,28,192,MR,22-Sep-17,,1 OF 1,SUWALLIA ,PALLIDULA,MALE,1
PT17/MF/ESRZ-3/002,PITFALL,PT,2017,MF,ES,RZ,3,2,11-Jul-17,28,192,MR,22-Sep-17,,1 OF 1,UNKNOWN,,,1
SW17/MF/ESRZ/004,SWEEP,SW,2017,MF,ES,RZ,-,4,11-Jul-17,28,192,MR,22-Sep-17,,1 OF 1,PTERONARCELLA ,BADIA ,FEMALE,1
PT17/NF/GRSM-5/001,PITFALL,PT,2017,NF,GR,SM,5,1,11-Jul-17,28,192,MR,22-Sep-17,,1 OF 1,HESPEROPERLA,PACIFICA,MALE,1
RK17/NF/GRSM/001,ROCKPICK,RK,2017,NF,GR,SM,-,1,11-Jul-17,28,192,MR,22-Sep-17,,1 OF 1,ISOPERLA,FUSCA,FEMALE,1
PT17/MF/NYOU-4/001,PITFALL,PT,2017,MF,NY,OU,4,1,11-Jul-17,28,192,MR,25-Sep-17,,1 OF 1,ALLOPERLA,SEVERA,FEMALE,1
PT17/MF/ESRZ-6/001,PITFALL,PT,2017,MF,ES,RZ,6,1,11-Jul-17,28,192,MR,25-Sep-17,,1 OF 1,PTERONARCELLA ,BADIA ,FEMALE,3
PT17/MF/ESRZ-7/001,PITFALL,PT,2017,MF,ES,RZ,7,1,11-Jul-17,28,192,MR,25-Sep-17,,1 OF 1,PTERONARCELLA ,BADIA ,FEMALE,5
PT17/MF/ESRZ-7/001,PITFALL,PT,2017,MF,ES,RZ,7,1,11-Jul-17,28,192,MR,25-Sep-17,,1 OF 1,PTERONARCELLA ,BADIA ,MALE,1
PT17/NF/GRSM-3/005,PITFALL,PT,2017,NF,GR,SM,3,5,11-Jul-17,28,192,MR,25-Sep-17,,1 OF 1,HESPEROPERLA,PACIFICA,MALE,1
SW17/MF/NYOU/007,SWEEP,SW,2017,MF,NY,OU,-,7,11-Jul-17,28,192,GF,,JG,1 OF 1,ALLOPERLA,SEVERA,FEMALE,1
PT17/NF/CBLC-1/004,PITFALL,PT,2017,NF,CB,LC,1,4,12-Jul-17,28,193,GF,17-Jul-17,JG,1 OF 1,SUWALLIA ,LINEOSA,FEMALE,1
SW17/NF/CBLC/005,SWEEP,SW,2017,NF,CB,LC,-,5,12-Jul-17,28,193,GF,17-Jul-17,JG,1 OF 1,ALLOPERLA,SEVERA,FEMALE,1
SW17/NF/CBLC/005,SWEEP,SW,2017,NF,CB,LC,-,5,12-Jul-17,28,193,GF,17-Jul-17,JG,1 OF 1,SUWALLIA ,SPP,FEMALE,1
SW17/MF/NYMR/004,SWEEP,SW,2017,MF,NY,MR,-,4,12-Jul-17,28,193,MR,22-Sep-17,,1 OF 1,SUWALLIA ,PALLIDULA,FEMALE,5
SW17/MF/NYMR/004,SWEEP,SW,2017,MF,NY,MR,-,4,12-Jul-17,28,193,MR,22-Sep-17,,1 OF 1,SUWALLIA ,PALLIDULA,MALE,9
RK17/NF/CBCC/003,ROCKPICK,RK,2017,NF,CB,CC,-,3,12-Jul-17,28,193,MR,25-Sep-17,,1 OF 1,SUWALLIA ,PALLIDULA,FEMALE,1
PT17/NF/CBCC-4/002,PITFALL,PT,2017,NF,CB,CC,4,2,12-Jul-17,28,193,MR,27-Sep-17,JG,1 OF 1,SWELTSA,COLORADENSIS,FEMALE,1
SW17/NF/CBCC/006,SWEEP,SW,2017,NF,CB,CC,-,6,12-Jul-17,28,193,MR,27-Sep-17,,1 OF 1,SUWALLIA ,PALLIDULA,FEMALE,6
SW17/NF/CBCC/006,SWEEP,SW,2017,NF,CB,CC,-,6,12-Jul-17,28,193,MR,27-Sep-17,,1 OF 1,SUWALLIA ,PALLIDULA,MALE,3
SW17/NY/DM/003,SWEEP,SW,2017,MF,NY,DM,-,3,17-Jul-17,29,198,MR,22-Sep-17,,1 OF 1,SUWALLIA ,PALLIDULA,MALE,5
SW17/NY/DM/003,SWEEP,SW,2017,MF,NY,DM,-,3,17-Jul-17,29,198,MR,22-Sep-17,,1 OF 1,SUWALLIA ,PALLIDULA,FEMALE,4
PT17/MF/NYMR-5/002,PITFALL,PT,2017,MF,NY,MR,5,2,17-Jul-17,29,198,MR,27-Sep-17,,1 OF 1,SUWALLIA ,PALLIDULA,FEMALE,1
PT17/MF/NYMR-4/002,PITFALL,PT,2017,MF,NY,MR,4,2,17-Jul-17,29,198,MR,27-Sep-17,,1 OF 1,SUWALLIA ,PALLIDULA,FEMALE,1
SW17/MF/NYMR/005,SWEEP,SW,2017,MF,NY,MR,-,5,17-Jul-17,29,198,MR,27-Sep-17,,1 OF 1,SUWALLIA ,PALLIDULA,FEMALE,20
SW17/MF/NYMR/005,SWEEP,SW,2017,MF,NY,MR,-,5,17-Jul-17,29,198,MR,27-Sep-17,,1 OF 1,SUWALLIA ,PALLIDULA,MALE,22
PT17/MF/WGDN-3/002,PITFALL,PT,2017,MF,WG,DN,3,2,18-Jul-17,29,199,MR,27-Sep-17,,1 OF 1,SUWALLIA ,PALLIDULA,FEMALE,1
RK17/MF/WGDN/001,ROCKPICK,RK,2017,MF,WG,DN,-,1,18-Jul-17,29,199,MR,27-Sep-17,,1 OF 1,SUWALLIA ,PALLIDULA,MALE,1
SW17/MF/WGDN/004,SWEEP,SW,2017,MF,WG,DN,-,4,18-Jul-17,29,199,MR,27-Sep-17,,1 OF 1,SUWALLIA ,PALLIDULA,MALE,1
SW17/MF/NYOU/008,SWEEP,SW,2017,MF,NY,OU,-,8,18-Jul-17,29,199,MR,27-Sep-17,,1 OF 1,SUWALLIA ,PALLIDULA,FEMALE,4
SW17/MF/NYOU/008,SWEEP,SW,2017,MF,NY,OU,-,8,18-Jul-17,29,199,MR,27-Sep-17,,1 OF 1,SUWALLIA ,PALLIDULA,MALE,3
PT17/MF/ESRZ-7/002,PITFALL,PT,2017,MF,ES,RZ,7,2,18-Jul-17,29,199,MR,27-Sep-17,,1 OF 1,ISOCAPNIA,HYALITA,FEMALE,1
PT17/MF/ESRZ-6/002,PITFALL,PT,2017,MF,ES,RZ,6,2,18-Jul-17,29,199,MR,27-Sep-17,,1 OF 1,SUWALLIA ,PALLIDULA,FEMALE,1
RK17/MF/ESRZ/003,ROCKPICK,RK,2017,MF,ES,RZ,-,3,18-Jul-17,29,199,MR,27-Sep-17,,1 OF 1,SUWALLIA ,PALLIDULA,MALE,1
RK17/MF/ESRZ/003,ROCKPICK,RK,2017,MF,ES,RZ,-,3,18-Jul-17,29,199,MR,27-Sep-17,,1 OF 1,SUWALLIA ,SPP,NYMPH,4
SW17/MF/ESRZ/005,SWEEP,SW,2017,MF,ES,RZ,-,5,18-Jul-17,29,199,MR,27-Sep-17,,1 OF 1,SUWALLIA ,PALLIDULA,FEMALE,2
SW17/MF/ESRZ/005,SWEEP,SW,2017,MF,ES,RZ,-,5,18-Jul-17,29,199,MR,27-Sep-17,,1 OF 1,SUWALLIA ,PALLIDULA,MALE,2
SW17/NF/GRSM/006,SWEEP,SW,2017,NF,GR,SM,-,6,18-Jul-17,29,199,MR,27-Sep-17,,1 OF 1,SUWALLIA ,PALLIDULA,FEMALE,1
SW17/NF/GRSM/006,SWEEP,SW,2017,NF,GR,SM,-,6,18-Jul-17,29,199,MR,27-Sep-17,,1 OF 1,SUWALLIA ,PALLIDULA,MALE,1
PT17/MF/NYOU-1/002,PITFALL,PT,2017,MF,NY,OU,1,2,18-Jul-17,29,199,MR,2-Oct-17,,1 OF 1,SUWALLIA ,PALLIDULA,MALE,2
PT17/MF/NYOU-6/006,PITFALL,PT,2017,MF,NY,OU,6,6,18-Jul-17,29,199,MR,2-Oct-17,,1 OF 1,SUWALLIA ,PALLIDULA,FEMALE,1
PT17/MF/NYOU-6/006,PITFALL,PT,2017,MF,NY,OU,6,6,18-Jul-17,29,199,MR,2-Oct-17,,1 OF 1,SUWALLIA ,PALLIDULA,MALE,2
RK17/MF/NYOU/003,ROCKPICK,RK,2017,MF,NY,OU,-,3,18-Jul-17,29,199,MR,2-Oct-17,,1 OF 1,SUWALLIA ,PALLIDULA,MALE,2
RK17/MF/NYOU/003,ROCKPICK,RK,2017,MF,NY,OU,-,3,18-Jul-17,29,199,MF,,,1 OF 1,SUWALLIA ,PALLIDULA,MALE,2
PT17/KA/KB-4/003,PITFALL,PT,2017,KA,KA,KB,4,3,19-Jul-17,29,200,MR,27-Sep-17,,1 OF 1,Claassenia,SABULOSA,FEMALE,1
RK17/KA/KB/003,ROCKPICK,RK,2017,KA,KA,KB,-,3,19-Jul-17,29,200,MR,27-Sep-17,,1 OF 1 ,SUWALLIA ,PALLIDULA,FEMALE,5
RK17/KA/KB/003,ROCKPICK,RK,2017,KA,KA,KB,-,3,19-Jul-17,29,200,MR,27-Sep-17,,1 OF 1,SUWALLIA ,PALLIDULA,MALE,1
RK17/KA/KB/003,ROCKPICK,RK,2017,KA,KA,KB,-,3,19-Jul-17,29,200,MR,27-Sep-17,,1 OF 1,SUWALLIA ,SPP,NYMPH,1
SW17/KA/KB/006,SWEEP,SW,2017,KA,KA,KB,-,6,19-Jul-17,29,200,MR,27-Sep-17,,1 OF 1,SUWALLIA ,LINEOSA,FEMALE,1
SW17/KA/KB/006,SWEEP,SW,2017,KA,KA,KB,-,6,19-Jul-17,29,200,MR,27-Sep-17,,1 OF 1,SUWALLIA ,PALLIDULA,FEMALE,1
PT17/KA/PR-4/006,PITFALL,PT,2017,KA,KA,PR,4,6,19-Jul-17,29,200,MR,27-Sep-17,,1 OF 1,SUWALLIA ,PALLIDULA,MALE,1
PT17/KA/WO-5/006,PITFALL,PT,2017,KA,KA,WO,5,6,19-Jul-17,29,200,MR,27-Sep-17,,1 OF 1,HESPEROPERLA,PACIFICA,MALE,2
PT17/KA/WO-7/006,PITFALL,PT,2017,KA,KA,WO,7,6,19-Jul-17,29,200,MR,27-Sep-17,,1 OF 2,HESPEROPERLA,PACIFICA,FEMALE,1
PT17/KA/WO-7/006,PITFALL,PT,2017,KA,KA,WO,7,6,19-Jul-17,29,200,MR,27-Sep-17,,2 OF 2,HESPEROPERLA,PACIFICA,FEMALE,1
PT17/KA/WO-7/006,PITFALL,PT,2017,KA,KA,WO,7,6,19-Jul-17,29,200,MR,27-Sep-17,,1 OF 2,HESPEROPERLA,PACIFICA,NYMPH,1
PT17/KA/WO-7/006,PITFALL,PT,2017,KA,KA,WO,7,6,19-Jul-17,29,200,MR,27-Sep-17,,2 OF 2,HESPEROPERLA,PACIFICA,NYMPH,1
PT17/KA/WO-2/005,PITFALL,PT,2017,KA,KA,WO,2,5,19-Jul-17,29,200,MR,27-Sep-17,,1 OF 1,HESPEROPERLA,PACIFICA,MALE,1
PT17/KA/WO-6/006,PITFALL,PT,2017,KA,KA,WO,6,6,19-Jul-17,29,200,MR,27-Sep-17,,1 OF 1,HESPEROPERLA,PACIFICA,MALE,2
PT17/KA/WO-9/006,PITFALL,PT,2017,KA,KA,WO,9,6,19-Jul-17,29,200,MR,27-Sep-17,,1 OF 1,HESPEROPERLA,PACIFICA,MALE,1
PT17/KA/WO-3/005,PITFALL,PT,2017,KA,KA,WO,3,5,19-Jul-17,29,200,MR,27-Sep-17,,1 OF 1,SUWALLIA ,PALLIDULA,UNKNOWN,1
PT17/KA/WO-2/005,PITFALL,PT,2017,KA,KA,WO,2,5,19-Jul-17,29,200,MR,27-Sep-17,,1 OF 1,SUWALLIA ,PALLIDULA,FEMALE,2
SW17/KA/WO/008,SWEEP,SW,2017,KA,KA,WO,-,8,19-Jul-17,29,200,MR,27-Sep-17,,1 OF 1,SUWALLIA ,PALLIDULA,FEMALE,4
SW17/KA/WO/008,SWEEP,SW,2017,KA,KA,WO,-,8,19-Jul-17,29,200,MR,27-Sep-17,,1 OF 1,SUWALLIA ,PALLIDULA,MALE,2
PT17/NF/CBCC-5/004,PITFALL,PT,2017,NF,CB,CC,5,4,20-Jul-17,29,201,MR,27-Sep-17,,1 OF 1,Claassenia,SABULOSA,FEMALE,1
PT17/NF/CBCC-5/004,PITFALL,PT,2017,NF,CB,CC,5,4,20-Jul-17,29,201,MR,27-Sep-17,,1 OF 1,SUWALLIA ,PALLIDULA,FEMALE,1
PT17/NF/CBCC-2/002,PITFALL,PT,2017,NF,CB,CC,2,2,20-Jul-17,29,201,MR,27-Sep-17,,1 OF 1,SUWALLIA ,PALLIDULA,ADULT,1
RK17/NF/CBCC/004,ROCKPICK,RK,2017,NF,CB,CC,-,4,20-Jul-17,29,201,MR,27-Sep-17,,1 OF 1,SUWALLIA ,PALLIDULA,FEMALE,6
RK17/NF/CBCC/004,ROCKPICK,RK,2017,NF,CB,CC,-,4,20-Jul-17,29,201,MR,27-Sep-17,,1 OF 1,SUWALLIA ,PALLIDULA,MALE,9
SW17/NF/CBCC/007,SWEEP,SW,2017,NF,CB,CC,-,7,20-Jul-17,29,201,MR,27-Sep-17,,1 OF 1,SUWALLIA ,PALLIDULA,MALE,3
